EPI_YEAR,EPI_WEEK,tplot,rh_max_lag,rh_min_lag,t_min_lag,t_max_lag,p_total_lag,LAMBDA_lag,CASES_100K,label
2006,6,2006.1153846153845,97.74142857142857,56.33,16.75,28.995714285714286,112.14,0.7474728566080121,0.13405893177017045,Pre
2006,7,2006.1346153846155,97.79428571428572,56,16.577142857142857,25.944285714285716,33.91,0.785992217898833,0.1698079802422159,Pre
2006,8,2006.1538461538462,98.80428571428571,46.23142857142857,17.63,24.82,21.720000000000002,0.8446031746031744,0.2144942908322727,Pre
2006,9,2006.173076923077,97.74142857142857,54.09857142857143,15.125714285714286,26.367142857142856,33.89,1.467548076923077,0.5451729891986932,Pre
2006,10,2006.1923076923076,98.51857142857143,58.69571428571429,14.532857142857143,25.945714285714285,52.41,1.3954613095238098,0.7596672800309658,Pre
2006,11,2006.2115384615386,97.55285714285715,60.16857142857143,16.34857142857143,26.08857142857143,14.35,0.8769629087634375,0.5809220376707386,Pre
2006,12,2006.2307692307693,96.76857142857143,56.285714285714285,15.811428571428571,25.697142857142858,40,1.0405066179826565,0.911600736037159,Pre
2006,13,2006.25,97.78714285714285,47.33857142857143,15.58,25.297142857142855,59.589999999999996,1.0496525237746892,1.0456596678073296,Pre
2006,14,2006.2692307692307,98.92857142857143,59.207142857142856,15.164285714285715,28.85857142857143,19.74,0.9380078871892925,0.9652243087452272,Pre
2006,15,2006.2884615384614,97.59,61.08857142857143,15.525714285714285,29.85,12.86,0.8816462195319675,0.9562870466272159,Pre
2006,16,2006.3076923076924,98.97285714285714,61.07142857142857,18.442857142857143,27.86857142857143,23.91,1.1089638802427386,1.8142642099563069,Pre
2006,17,2006.326923076923,98.96428571428571,56.660000000000004,16.03142857142857,26.431428571428572,0.29,0.6935773947470065,1.2512166965215907,Pre
2006,18,2006.3461538461538,98.88285714285715,66.00857142857143,17.91857142857143,27.13142857142857,0.5700000000000001,0.5818937008915579,1.0277851435713066,Pre
2006,19,2006.3653846153845,98.34714285714286,59.098571428571425,17.94142857142857,26.34,8.3,0.42072758609036526,0.6345456103788067,Pre
2006,20,2006.3846153846155,98.17714285714285,70.66857142857143,17.63142857142857,26.752857142857142,1.5999999999999999,0.49159238249594805,0.2859923877763636,Pre
