EPI_YEAR,EPI_WEEK,tplot,rh_max_lag,rh_min_lag,t_min_lag,t_max_lag,LAMBDA_lag,p_total_lag,CASES_100K,label
2005,4,2005.076923076923,90.44714285714285,57.22428571428571,19.89857142857143,24.44,0.4310344827586206,9.33,0.04814070951703314,Pre
2005,5,2005.0961538461538,92.91857142857143,68.77571428571429,21.44142857142857,27.310000000000002,0.6379310344827587,15.85,0.01604690317234438,Pre
2005,6,2005.1153846153845,93.21285714285715,73.99857142857142,22.931428571428572,25.087142857142858,0.4193548387096775,14.77,0.08023451586172191,Pre
2005,7,2005.1346153846155,89.93142857142857,56.65428571428571,21.717142857142857,27.77285714285714,0.35261194029850745,37.4,0.11232832220641066,Pre
2005,8,2005.1538461538462,91.46571428571428,75.60857142857142,22.04,26.521428571428572,0.1559829059829061,73.92,0.06418761268937752,Pre
2005,9,2005.173076923077,90.95571428571428,70.28571428571429,22.798571428571428,25.882857142857144,0.20312499999999994,23.97,0.03209380634468876,Pre
2005,10,2005.1923076923076,92.48142857142857,71.01714285714286,23.734285714285715,27.03857142857143,0.17757009345794378,8.530000000000001,0.06418761268937752,Pre
2005,11,2005.2115384615386,95.91142857142857,77.15857142857143,23.15714285714286,28.257142857142856,0.1752336448598129,56.5,0.06418761268937752,Pre
2005,12,2005.2307692307693,93.01714285714286,75.88428571428571,24.395714285714284,28.715714285714284,0.06763285024154608,74.37,0.01604690317234438,Pre
2005,13,2005.25,94.98428571428572,71.35714285714286,22.51857142857143,29.415714285714287,0.20056497175141244,17.48,0.03209380634468876,Pre
2005,14,2005.2692307692307,95.3457142857143,67.16,22.53857142857143,26.277142857142856,0.227027027027027,105.13,0.03209380634468876,Pre
2005,15,2005.2884615384614,93.58142857142857,72.32285714285715,20.994285714285713,25.712857142857143,0.1567567567567568,23.95,0.08023451586172191,Pre
2005,16,2005.3076923076924,94.26,76.36714285714285,22.804285714285715,26.095714285714287,0.1492537313432836,14.11,0.06418761268937752,Pre
2005,17,2005.326923076923,94.82285714285715,81.46428571428571,23.701428571428572,27.428571428571427,0.3363095238095234,59.42,0.11232832220641066,Pre
2005,18,2005.3461538461538,93.37571428571428,63.55428571428572,23.585714285714285,28.024285714285714,0.2591743119266056,98.97,0.08023451586172191,Pre
2005,19,2005.3653846153845,95.68714285714286,74.70428571428572,23.484285714285715,26.80857142857143,0.3125,55.25,0.06418761268937752,Pre
2005,20,2005.3846153846155,86.58142857142857,72.13428571428571,24.542857142857144,28.318571428571428,0.3482142857142857,59.29,0.08023451586172191,Pre
2005,21,2005.4038461538462,92.99857142857142,77.77,24.18,29.36857142857143,0.26415094339622636,9.82,0.01604690317234438,Pre
2005,22,2005.423076923077,92.6,72.87428571428572,23.14857142857143,27.782857142857143,0.1791044776119404,16.74,0.06418761268937752,Pre
2005,23,2005.4423076923076,91.15285714285714,70.78571428571429,24.09285714285714,28.15,0.21890547263681592,15.08,0.08023451586172191,Pre
2005,24,2005.4615384615386,93.79428571428572,75.37714285714286,23.349999999999998,28.805714285714284,-0.03333333333333333,78.02,0.01604690317234438,Pre
2005,25,2005.4807692307693,91.92999999999999,69.84714285714286,23.234285714285715,29.798571428571428,-0.22395833333333334,4.1000000000000005,0.08023451586172191,Pre
2005,26,2005.5,92.89428571428572,72.61571428571429,21.487142857142857,27.104285714285712,-0.19540229885057497,19.490000000000002,0.06418761268937752,Pre
2005,27,2005.5192307692307,91.40285714285714,63.27571428571429,20.105714285714285,25.447142857142858,-0.20588235294117688,36.27,0.11232832220641066,Pre
2005,28,2005.5384615384614,94.72142857142858,71.1,21.405714285714286,24.67142857142857,-0.23349056603773574,4.470000000000001,0.04814070951703314,Pre
2005,29,2005.5576923076924,94.91857142857143,71.37285714285714,22.231428571428573,27.464285714285715,-0.4687500000000002,12.510000000000002,0.11232832220641066,Pre
2005,30,2005.576923076923,91.29428571428572,64.02714285714286,20.424285714285713,29.665714285714287,-0.24541284403669716,0.22,0.09628141903406628,Pre
2005,31,2005.5961538461538,89.63428571428571,65.87428571428572,20.07857142857143,24.375714285714285,-0.16025641025641021,62.15,0.09628141903406628,Pre
2005,32,2005.6153846153845,86.14285714285714,56.68857142857143,18.98857142857143,25.34857142857143,0.11585365853658526,45,0.1765159348957882,Pre
2005,33,2005.6346153846155,92.69571428571429,69.43714285714286,19.32,25.517142857142858,-0.38114754098360676,7.1899999999999995,0.01604690317234438,Pre
2005,34,2005.6538461538462,93.09857142857143,72.03571428571429,19.487142857142857,27.71142857142857,-0.15460526315789486,0.67,0.03209380634468876,Pre
2005,35,2005.673076923077,89.61428571428571,63.05285714285714,18.99857142857143,23.417142857142856,-0.10714285714285725,1.56,0.06418761268937752,Pre
2005,36,2005.6923076923076,95.13571428571429,52.722857142857144,18.662857142857142,25.86,-0.0886524822695035,42.04,0.03209380634468876,Pre
2005,37,2005.7115384615386,94.35571428571428,66.42714285714285,17.248571428571427,23.965714285714284,-0.08386411889596605,6.2,0.08023451586172191,Pre
2005,38,2005.7307692307693,91.05142857142857,61.68857142857143,18.31142857142857,23.574285714285715,-0.062098501070663795,0.15,0.08023451586172191,Pre
2005,39,2005.75,88.34857142857143,58.57142857142857,18.655714285714286,23.74,-0.02607709750566881,0.08,0.03209380634468876,Pre
2005,40,2005.7692307692307,94.15,59.24142857142857,17.037142857142857,23.94142857142857,0.009677419354838566,29.32,0.08023451586172191,Pre
2005,41,2005.7884615384614,85.74,66.92857142857143,19.132857142857144,26.602857142857143,-0.03579676674364889,0.02,0.08023451586172191,Pre
2005,42,2005.8076923076924,89.81285714285714,64.18,19.724285714285713,25.09857142857143,-0.0748218527315918,24.669999999999998,0.06418761268937752,Pre
2005,43,2005.826923076923,91.18857142857142,49.347142857142856,19.09285714285714,26.701428571428572,-0.2530864197530864,0.8300000000000001,0.11232832220641066,Pre
2005,44,2005.8461538461538,95.04428571428572,58.23142857142857,21.054285714285715,27.074285714285715,-0.029729729729729745,25.87,0.04814070951703314,Pre
2005,45,2005.8653846153845,94.89142857142858,58.44857142857143,19.662857142857142,29.77857142857143,-0.5,4.26,0.16046903172344382,Pre
2005,46,2005.8846153846155,87.55571428571429,52.230000000000004,19.838571428571427,26.217142857142857,-0.1585365853658536,0,0.09628141903406628,Pre
2005,47,2005.9038461538462,95.27714285714286,47.33,19.824285714285715,26.16,0.0017182130584190436,4.28,0.24070354758516574,Pre
2005,48,2005.923076923077,90.63428571428571,57.97428571428571,18.88142857142857,24.60142857142857,0.7090277777777779,0.9400000000000001,0.2727973539298545,Pre
2005,49,2005.9423076923076,84.41,59.364285714285714,20.747142857142858,24.387142857142855,1.3661265432098761,6.45,0.49745399834267584,Pre
2005,50,2005.9615384615386,90.24857142857142,66.72285714285714,21.75857142857143,27.67857142857143,0.9278134254689042,2.02,0.44931328882564264,Pre
2005,51,2005.9807692307693,88.68714285714286,64.42857142857143,21.64,30.16142857142857,0.710087220326128,9.43,0.2567504507575101,Pre
2005,52,2006,90.75,59.357142857142854,22.834285714285716,28.41,0.732004759071981,14.51,0.4814070951703315,Pre
2006,1,2006.0192307692307,91.16857142857143,51.06428571428572,21.408571428571427,28.75857142857143,0.6858001001168028,13.3,0.44625126623796796,Pre
2006,2,2006.0384615384614,93.92857142857143,57.83,20.694285714285716,25.11,0.828660699206215,28.04,0.701251989802521,Pre
2006,3,2006.0576923076924,92.17,63.598571428571425,21.302857142857142,24.181428571428572,1.2301123069723918,1.54,1.195315891708843,Pre
2006,4,2006.076923076923,90.16142857142857,71.87571428571428,21.36285714285714,28.387142857142855,1.4777511259056193,3.6,1.769067519729087,Pre
2006,5,2006.0961538461538,94.24714285714286,70.96428571428571,21.214285714285715,27.25,1.1722144593534058,12.35,1.9603180624025018,Pre
2006,6,2006.1153846153845,91.75,57.67142857142857,20.394285714285715,26.53857142857143,1.015510534647148,38.45,1.8487552458430103,Pre
2006,7,2006.1346153846155,88.42857142857143,64.16142857142857,21.321428571428573,26.764285714285716,1.0159533274820594,41.48,2.087818424184779,Pre
2006,8,2006.1538461538462,90.80571428571429,63.62571428571429,23.005714285714287,25.395714285714288,0.8515949083738241,34.97,1.3865664343822575,Pre
2006,9,2006.173076923077,91.10714285714286,61.785714285714285,22.06,29.874285714285715,0.8272988100277503,10.5,1.4981292509417494,Pre
2006,10,2006.1923076923076,91.27714285714286,74.05428571428571,23.195714285714285,26.548571428571428,0.8010670652591376,72.68,2.326881602526547,Pre
2006,11,2006.2115384615386,90.86714285714285,59.48285714285714,22.194285714285712,27.4,0.7393781935637201,27.270000000000003,2.215318785967055,Pre
2006,12,2006.2307692307693,93.74142857142857,68.52857142857142,22.85857142857143,28.818571428571428,0.6578823266607928,22.44,2.4543819643088236,Pre
2006,13,2006.25,91.12428571428572,73.15857142857143,24.075714285714284,30.568571428571428,0.501953285294552,39.76,2.3109440573037623,Pre
2006,14,2006.2692307692307,89.08285714285714,62.23142857142857,23.692857142857143,31.325714285714284,0.33668067673973223,20.78,2.02406824329364,Pre
2006,15,2006.2884615384614,94.53714285714285,52.51857142857143,24.021428571428572,28.735714285714288,0.3352488151658767,37.199999999999996,1.4821917057189649,Pre
2006,16,2006.3076923076924,94.26857142857143,54.37571428571429,24.15714285714286,30.93,0.325801994878016,70.55,1.8487552458430103,Pre
2006,17,2006.326923076923,89.19,67.44714285714285,24.46857142857143,28.024285714285714,0.3626691164189077,0.19999999999999998,1.4343790700506112,Pre
2006,18,2006.3461538461538,90.99,58.777142857142856,24.852857142857143,29.69142857142857,0.3353369142012678,0.17,1.8487552458430103,Pre
2006,19,2006.3653846153845,93.98285714285714,75.88428571428571,24.287142857142857,29.771428571428572,0.4213658875662528,21.07,1.259066072599981,Pre
2006,20,2006.3846153846155,91.14285714285714,67,23.837142857142858,28.349999999999998,0.6316173931521764,61.69,0.8925025324759359,Pre
2006,21,2006.4038461538462,94.24142857142857,66.19,24.105714285714285,28.98857142857143,0.8359757540455427,49.620000000000005,0.9084400776987204,Pre
2006,22,2006.423076923077,92.34714285714286,72.08,23.38714285714286,31.174285714285716,0.8632846155051144,47.83,0.7490646254708747,Pre
2006,23,2006.4423076923076,88.75857142857143,65.13428571428571,22.67142857142857,27.408571428571427,0.8348928566557091,19.66,0.5100014471291062,Pre
2006,24,2006.4615384615386,93.13571428571429,54.26857142857143,23.324285714285715,27.674285714285716,0.8228424304840375,2.66,0.33468844967847594,Pre
2006,25,2006.4807692307693,90.59142857142857,67.52714285714286,21.33857142857143,29.09,0.7758530480648217,26.830000000000002,0.44625126623796796,Pre
2006,26,2006.5,92.04571428571428,62.49142857142857,21.972857142857144,26.217142857142857,0.8916074079862469,9.940000000000001,0.2550007235645531,Pre
2006,27,2006.5192307692307,88.89285714285714,61.52428571428572,20.85857142857143,27.091428571428573,0.8229420326363812,3.1700000000000004,0.1593754522278457,Pre
2006,28,2006.5384615384614,88.02714285714286,62.910000000000004,20.291428571428572,26.44142857142857,0.8503122686153942,17.22,0.19125054267341482,Pre
2006,29,2006.5576923076924,89.34857142857143,62.971428571428575,18.597142857142856,24.064285714285713,0.6824963173580901,7.0600000000000005,0.14343790700506115,Pre
